parent_id,district,districtId,category,municipality,message_id,text,createdOn,updatedOn
23lvnq,Øst Politidistrikt,202,Savnet,Indre Østfold,23lvnq-1,Vi bruker også helikopter som kan bli noe støyende. Ring 02800 ved  observasjon.,2023-09-30T03:39:33.578417+00:00,
23lvnq,Øst Politidistrikt,202,Savnet,Indre Østfold,23lvnq-2,Politiet har funnet kvinnen og ivaretar henne sammen med helse.,2023-09-30T04:27:14.1325993+00:00,
237rnc,Vest Politidistrikt,207,Voldshendelse,Bergen,237rnc-0,Kl 0305 mann i 20-årene tilsett av helse etter å ha blitt slått ned i sentrum Ukjent gjerningsperson(er). Forholdet er anmeldt.,2023-09-30T02:45:39.8259065+00:00,
23wmps,Vest Politidistrikt,207,Voldshendelse,Bergen,23wmps-0,Kl 0148 Mann i 20-årene innsatt i drukkenskapsarrest og anmeldt etter å ha slått og spyttet på ambulansepersonell som skulle hjelpe ham til legevakten grunnet rus/beruselse.,2023-09-30T02:40:56.1691008+00:00,
23jjp5,Vest Politidistrikt,207,Trafikk,Bjørnafjorden,23jjp5-0,"Kl 0023 Meldt om trafikkulykke, ein bil involvert, ein person i bilen. Køyrt utfor vegen og treft ein lysstolpe. Mistanke aktlaus køyring, førar (mann i 20-åra) fått beslaglagt førarkortet. Ikkje mistanke rus. Ikkje alvorlege personskadar.",2023-09-30T02:34:57.2822619+00:00,
234fpl,Vest Politidistrikt,207,Redning,Voss,234fpl-0,"Kl 2324 Meldt om to turgåarar i 20-åra som mista sti/merking, dårleg vêr, men på kjend posisjon. Frivillige frå Røde Kors no i kontakt med dei to, våte og kalde. Dei får hjelp ned frå fjellet.",2023-09-30T02:30:32.1620733+00:00,
23s9p5,Øst Politidistrikt,202,Trafikk,Moss,23s9p5-0,Patrulje stanset bilfører som mistenkes for å ha kjørt ruspåvirket. Fremstilt legevakt. Anmeldelse og førerkortbeslag. Mann i slutten av tenårene fra Moss.,2023-09-30T02:11:07.8161779+00:00,
23f6qc,Troms Politidistrikt,211,Ro og orden,Tromsø,23f6qc-0,"Politiet mottok melding om slagsmål i Storgata. Hadde opphørt da patruljen ankom, men det var fortsatt amper stemning mellom fire unge menn. Alle ble bortvist fra sentrum. Politiet oppretter sak for ordensforstyrelse.  ",2023-09-30T01:58:24.3808275+00:00,
2313qs,Innlandet Politidistrikt,203,Trafikk,Kongsvinger,2313qs-0,"UP har hatt en trafikkontroll på E16 Norsenga. To førere ble tatt for å kjøre for fort i 60 sonen. Den ene vedtok forenklet forelegg, den andre valgte å ikke vedta og blir således anmeldt.",2023-09-30T01:53:42.1023841+00:00,
23q0q5,Nordland Politidistrikt,210,Ro og orden,Bodø,23q0q5-0,Beruset mann i 20 årene er innbragt etter forulemping av gjester på utested. Mannen ble innbrakt i arrest. Ingen anmeldelse pr nå.,2023-09-30T01:36:14.8202839+00:00,
23bxrl,Nordland Politidistrikt,210,Ro og orden,Bodø,23bxrl-0,Mann i 30 årene bortvist fra sentrum etter å ha vært involvert i knuffing ved et utested i Sjøgata. ,2023-09-30T01:29:06.7838495+00:00,
23trm3,Trøndelag Politidistrikt,209,Brann,Verdal,23trm3-0,Kl 0251: meldt om brann i bil. Brann inni bilen. Melder kom seg ut uten å puste inn røyk. Melder fikk slukket brannen med hjelp av en hageslange og vann. Brannvesenet er på stedet og etterslukker. Ukjent brannårsak. ,2023-09-30T01:01:35.4197843+00:00,
23mqrc,Øst Politidistrikt,202,Trafikk,Ullensaker,23mqrc-0,UP gjennomført fartskontroll. 2 bilførere anmeldt og får førerkortet beslaglagt. 1 bilfører anmeldt da vedkommende ikke var villig til å vedta et forenklet forelegg. Høyeste hastighet målt til 156 km/t i 110 km/t- sone.,2023-09-30T01:01:07.157388+00:00,
238lss,Møre og Romsdal Politidistrikt,208,Ro og orden,Ålesund,238lss-0,Mann i 30-åra bortvist frå Moa etter å ha vore aggressiv og utagerande mot vektarane på ein utestad.,2023-09-30T00:55:24.191576+00:00,
23xhs5,Agder Politidistrikt,205,Ro og orden,Kristiansand,23xhs5-0,Tre personer som  var  kranglete ble bortvist fra byen for natten. Ellers rolig i hele distriktet. ,2023-09-30T00:40:44.3784038+00:00,
23kdsl,Sør-Øst Politidistrikt,204,Ro og orden,Nome,23kdsl-0,"Livredde ungdommer ringte nødtelefonen, og hevdet de ble forfulgt og truet av en for dem ukjent mann med kniv og øks. Patruljen hadde god posisjon, og mannen ble pågrepet etter kort tid. Ingen kom fysisk til skade. Den lokale mannen i 50-årene kjøres arrest.",2023-09-30T00:38:02.1532753+00:00,
2359s2,Trøndelag Politidistrikt,209,Ro og orden,Trondheim,2359s2-0,Mann i 30-åra innbrakt og satt i arrest etter at han urinerte i gata midt i sentrum. Sint og utagerende da patrulje påtalte dette. Satte seg til motverge og måtte påsettes håndjern. Anmeldes for urinering på offentlig sted samt ordensforstyrrelse.,2023-09-29T23:28:48.2815238+00:00,
23v5tc,Møre og Romsdal Politidistrikt,208,Trafikk,Sunndal,23v5tc-0,"Kl 2145-0100 - UP gjennomførte fartskontroll i 50-sone på rv70 Sunndalsvegen i Sunndalsøra. 2 førarkortbeslag - eitt for fart og eitt for prikkar - 7 ff.
Høgste fart var 86 km/t.",2023-09-29T23:13:02.3167782+00:00,
23g2ts,Møre og Romsdal Politidistrikt,208,Ro og orden,Ørsta,23g2ts-0,Mann 19 år bortvist frå sentrum etter aggressiv opptreden og for å ha forstyrra ro og orden. ,2023-09-29T23:02:27.5680662+00:00,
233t5s,Agder Politidistrikt,205,Ro og orden,Kristiansand,233t5s-0,Vi har gjennomført visitasjonskontroll av personer  i Kvadraturen for å avdekke ulovlig bæring av kniver og våpen. Heldigvis ingen funn. ,2023-09-29T22:52:49.4084314+00:00,
23rwvl,Sør-Øst Politidistrikt,204,Ro og orden,Sandefjord,23rwvl-0,"Politiet måtte bistå på en lokal fest på et klubbhus. Tema var ""cowboy-fest"". En av deltakerne hevdet seg truet med ekte våpen. Ved vår ankomst viste det seg å stemme. Ikke ladet og ikke direkte truet.  Våpen beslaglagt og eier anmeldt. Ingen pågrepet. ",2023-09-29T22:40:35.7021534+00:00,
23dsvk,Trøndelag Politidistrikt,209,Trafikk,Rennebu,23dsvk-0,"Kl 2224 UP stanset en bil i fartskontroll, målt til 107 km/t i 60-sone. Mann i 20-åra mistet førerkortet. 
kl 2353: samme bil stanset igjen på Sandmoen, samme fører. Mistenkes denne gang for ruskjøring, gjør utslag på narkotika. Innbringes for bevisopptak. ",2023-09-29T22:32:19.3846398+00:00,
230pvc,Trøndelag Politidistrikt,209,Trafikk,Trondheim,230pvc-0,"Patrulje har stanset en bil hvor fører, en mann i 30-åra mistenkes for kjøring i beruset tilstand. Blåst til over lovlig verdi, innbrakt til arrest for bevisopptak. Førerkortbeslag og anmeldelse.",2023-09-29T22:15:00.3276287+00:00,
23pkws,Sør-Øst Politidistrikt,204,Ro og orden,Sandefjord,23pkws-0,Politiet rykket ut etter melding om at flere personer sloss på stedet. Rolig ved vår ankomst - men litt amper stemning. En av de involverte dyttet og spyttet på patruljen. Den lokale mannen i 30-årene blir anmeldt og kjøres nå arrest. ,2023-09-29T21:26:45.6325177+00:00,
239gw5,Møre og Romsdal Politidistrikt,208,Ulykke,Hustadvika,239gw5-0,Naudetatane rykker ut til fv664 Tornesvegen i Elnesvågen etter melding om at ein bil har køyrd av vegen og treft ein stolpe. Ein person i bilen. Foreløpig ukjent skadeomfang. Vert oppdatert.,2023-09-29T21:10:25.8262977+00:00,
239gw5,Møre og Romsdal Politidistrikt,208,Ulykke,Hustadvika,239gw5-1,"Føraren av bilen framstod ikkje alvorleg skadd, men vart frakta til sjukehus for undersøking. Det var ikkje skade på bil eller stolpe.",2023-09-29T22:35:53.514777+00:00,
23cwl3,Agder Politidistrikt,205,Trafikk,Kristiansand,23cwl3-0,Kl 2245. UP har hatt promillekontroll i rundkjøringen ved Lauvåsen/Topdalsveien. 158 bilførere kontrollert - ingen reaksjoner. Dette er et resultat politiet er svært godt fornøyd med. ,2023-09-29T20:47:17.630728+00:00,
23l8x0,Innlandet Politidistrikt,203,Trafikk,Nordre Land,23l8x0-0,Kl. 2146: Melding om motorsykkel som har kjørt av vegen i Dokka sentrum. Fører undersøkes av ambulanse på stedet. Det fremstår ikke som en alvorlig ulykke. Det er ingen andre involvert.,2023-09-29T20:14:20.1504611+00:00,
2364xc,Sør-Øst Politidistrikt,204,Ulykke,Skien,2364xc-0,"21:30 Politiet er på stedet etter melding om sammenstøt mellom bil og motorsykkel. Bilen kjørte fra stedet. Motorsyklisten er en gutt i tenårene. Han er forslått og fikk en del skrubbsår, blir undersøkt på legevakta. Sak opprettes.",2023-09-29T20:11:47.2454873+00:00,
2364xc,Sør-Øst Politidistrikt,204,Ulykke,Skien,2364xc-1,"Det er ikke sikkert fører av Volvo XC90 har stukket av fra uhellet, men at fører ikke har merket at mc fører har blitt presset av veien. Uhellet har skjedd mellom kl 2100-2105 på Gulsetringen. Ønskelig at sjåfør kontakter politiet.",2023-09-29T21:17:31.0272254+00:00,
23w1xs,Sør-Øst Politidistrikt,204,Ulykke,Porsgrunn,23w1xs-0,22:00 Nødetatene på vei etter automatisk melding om trafikkulykke i Hillsveg. (E-call) En bil involvert og trolig ikke alvorlig personskade. Oppdateres.,2023-09-29T20:07:46.9252244+00:00,
23w1xs,Sør-Øst Politidistrikt,204,Ulykke,Porsgrunn,23w1xs-1,"Vi er fremme på stedet. Bilen har store skader. Fører fremstår uskadd. Blåste til 0,7 i promille. Fører er en mann i 20-årene fra Porsgrunn. Blir tatt med inn for ytterligere bevissikring og sak opprettet.",2023-09-29T21:02:37.7437351+00:00,
23hx5p,Agder Politidistrikt,205,Trafikk,Vennesla,23hx5p-0,"Kl 2130: Politiet har stanset moped i Vennesla sentrum der fører vil bli anmeldt for flere overtredelser av vegtrafikkloven, deriblant forsøkt å unndra seg kontroll, uregistrert moped, kjørt uten lys mm. Politiet oppretter sak. ",2023-09-29T19:32:29.1687454+00:00,
23hx5p,Agder Politidistrikt,205,Trafikk,Vennesla,23hx5p-1,Det er besluttet beslag av førerkort tilhørende mopedfører.,2023-09-29T19:47:47.7019646+00:00,
234vzk,Sør-Øst Politidistrikt,204,Ro og orden,Tønsberg,234vzk-0,"21:00 Politiet har bortvist en beruset mann i 30 åra fra sentrum, etter melding om truende oppførsel. ",2023-09-29T19:18:38.3859247+00:00,
23srzg,Troms Politidistrikt,211,Andre hendelser,Nordreisa,23srzg-0,Ifm annet oppdrag kom politipatrulje over person bærende på sekk med knivskaft stikkende ut av sekken. Sak opprettes på ulovlig bæring av kniv og brudd på narkotikalovgivning. ,2023-09-29T19:11:53.677662+00:00,
23fnzc,Sør-Øst Politidistrikt,204,Ro og orden,Færder,23fnzc-0,19:50 Politiet er på stedet etter flere meldinger om ungdomsfest som har gått over styr. Patruljen har meldt om svært mange ungdommer i området og flere har en utagerende oppførsel. Foreldre som har ungdommer på fest i området oppfordres til å hente disse.,2023-09-29T19:11:12.309718+00:00,
23fnzc,Sør-Øst Politidistrikt,204,Ro og orden,Færder,23fnzc-1,Politiet er ferdige på stedet. Flere av ungdommene hadde en svært dårlig oppførsel og en gutt i tenårene blir anmeldt for trusler mot politiet.,2023-09-29T19:57:01.0218568+00:00,
231ks7,Sør-Øst Politidistrikt,204,Ro og orden,Øvre Eiker,231ks7-0,20:50 Politiet er på stedet etter melding om ungdomsfest som har gått over styr. Flere tenåringer løp fra stedet ved politiets ankomst og huset er nå tomt. Foreldre som har ungdom på fest i området oppfordres til å hente disse.,2023-09-29T19:07:11.1742859+00:00,
23qf54,Troms Politidistrikt,211,Ro og orden,Senja,23qf54-0,Politiet fikk melding like før 17 om en skremmende plagsom person ved Mix i Finnfjordbotn. Patrulje og ambulanse til stedet i tilfelle noen skulle bli skadet. Tidlig kontroll på stedet og ingen skadet. Mistenkte følges opp via helse/omsorg.,2023-09-29T19:02:23.6223689+00:00,
23bbk0,Sør-Øst Politidistrikt,204,Ulykke,Porsgrunn,23bbk0-0,"20:55 Nødetatene på vei etter melding om sammenstøt mellom bil og motorsykkel. Trolig ikke alvorlig personskade, men motorsyklisten har smerter i arm og  rygg. Oppdateres.",2023-09-29T19:02:20.9389487+00:00,
23bbk0,Sør-Øst Politidistrikt,204,Ulykke,Porsgrunn,23bbk0-1,"Politiet er ferdige på stedet. Motorsyklisten er en jente i tenårene, hun ble påkjørt bakfra av en bilist. Hun ble kjørt til sykehuset for videre oppfølging. Sak opprettes.",2023-09-29T20:00:07.3443186+00:00,
237zpc,Sør-Øst Politidistrikt,204,Trafikk,Nore og Uvdal,237zpc-0,20:30 Politiet har hatt fartskontroll i 80-sonen på stedet. Resultat: 10 forenklede forelegg. Høyeste målte hastighet: 106 km/t. ,2023-09-29T18:47:44.4017087+00:00,
23m3cv,Sør-Øst Politidistrikt,204,Trafikk,Larvik,23m3cv-0,20:30 UP har hatt fartskontroll i 70-sonen. Resultat: 19 forenklede forelegg og 2 anmeldelser. En anmeldelse pga ikke vedtatt forelegg og en anmeldelse for fartsovertredelse. Sistnevnte ble målt til 120 km/t.,2023-09-29T18:43:48.2531112+00:00,
2380sq,Troms Politidistrikt,211,Ro og orden,Tromsø,2380sq-0,"I ettermiddag mottok politiet flere meldinger om person gående i sentrum og rope, samt sparke i ting og kaste gjenstander. Ikke beskrevet som farlig for andre. Patrulje påtraff mistenkte og vedkommende bortvist fra sentrum. Anmeldes.",2023-09-29T18:32:11.14046+00:00,
23xz5m,Øst Politidistrikt,202,Ulykke,Lillestrøm,23xz5m-0,"E6 Nordgående v avkjøring 47 - Grankrysset, 3 biler som har bulket - skal kun være materielle skader. Nødetatene på vei mot stedet.",2023-09-29T17:53:50.6363225+00:00,
23kv0k,Agder Politidistrikt,205,Trafikk,Kristiansand,23kv0k-0,Kl 1940. UP har hatt kontroll på Songdalsvegen i 60-sone. 7 bilførere fikk forenklede forelegg. Høyeste hastighet 76 km/t. ,2023-09-29T17:42:40.3646971+00:00,
235q0d,Agder Politidistrikt,205,Trafikk,Valle,235q0d-0,Kl 1920. Politiet har hatt fartskontroll på RV9 v/Valle sentrum i 80-sone. 4 bilførere fikk forenklede forelegg. Høyeste hastighet 104 km/t. ,2023-09-29T17:25:48.3166654+00:00,
23vm0c,Innlandet Politidistrikt,203,Trafikk,Hamar,23vm0c-0,Kl. 1811: Bil stoppet av UP  og fører mistenkes for kjøring i ruset tilstand. Nødvendige prøver tatt ved legevakta og førerkort til fører er beslaglagt. Fører er en mann i 30 årene. ,2023-09-29T17:16:32.8469168+00:00,
23gj1s,Vest Politidistrikt,207,Trafikk,Vest politidistrikt,23gj1s-0,"Kl. 1830: Trafikkulykke mellom to kjøretøy. To personar involverte. Begge vaken  og bevisst, ute av kjøretøyene. Eit av kjøretøyene kjørt i sida på den andre. Brudd på vikeplikt. Bilbergar på staden. ",2023-09-29T17:12:15.2332621+00:00,
233d14,Agder Politidistrikt,205,Trafikk,Birkenes,233d14-0,"Kl 1904. Politiet rykker ut til trafikkuhell på RV42 like ved kommunegrensen til Evje & Hornnes og Birkenes. En bil har kjørt av veien. Skal ikke være personskade, men politiet kjører frem for å undersøke omstendighetene. ",2023-09-29T17:06:06.5616833+00:00,
233d14,Agder Politidistrikt,205,Trafikk,Birkenes,233d14-1,"Politiet har vært på stedet og gjort undersøkelser. Det konkluderes med at det ikke opprettes sak. Bilberger vil hente bilen i løpet av kvelden, den står langt utenfor veien.",2023-09-29T17:40:27.7831445+00:00,
23r91k,Sør-Øst Politidistrikt,204,Dyr,Drammen,23r91k-0,"18:35 Melding om en person som ble bitt av en hund. Bitt i låret og begynte å blø. Fornærmede oppsøker legevakt og politiet undersøker omstendighetene. Hunden skal ha vært i bånd, men vi vet ikke hvem eier er. Forholdet vurderes anmeldt.",2023-09-29T16:52:24.8481593+00:00,
23d62w,Møre og Romsdal Politidistrikt,208,Trafikk,Sula,23d62w-0,Melding om trafikkulykke. En motorsykkel med to personer på har kjørt ut av veien. Ambulanse er på stedet og sjekker personene nå. Politiet og Brann rykker også ut og saken oppdateres.,2023-09-29T16:48:19.6607043+00:00,
23d62w,Møre og Romsdal Politidistrikt,208,Trafikk,Sula,23d62w-1,Politiet er ferdig på stedet og oppretter sak.,2023-09-29T18:33:34.0805458+00:00,
23022c,Øst Politidistrikt,202,Andre hendelser,Nesodden,23022c-0,"Hittegods: Politiet har hentet 2 stk EL-syker, som foreløpig ikke er meldt stjålet. Eiere som savner tilsvarende sykler kan ringe politiet på tlf 02800.   ",2023-09-29T16:41:51.7156287+00:00,
23p2sn,Sør-Øst Politidistrikt,204,Brann,Kongsberg,23p2sn-0,18:15 Nødetatene er på stedet etter melding om røykutvikling fra et ubebodd hus. Ikke opplysninger om personskade. ,2023-09-29T16:31:00.8608766+00:00,
23p2sn,Sør-Øst Politidistrikt,204,Brann,Kongsberg,23p2sn-1,Politiet er ferdig med undersøkelsene på stedet. Har også tatt i mot vitneforklaringer. Det har brent en del inne i huset. Brannvesenet har kontroll på situasjonen. De blir på stedet en stund til. Foreløpig ukjent brannårsak. Sak opprettes.,2023-09-29T18:39:01.2311714+00:00,
239x24,Innlandet Politidistrikt,203,Trafikk,Stange,239x24-0,Kl 1810: En bobil har punktert i nordgående felt 2 km sør for Innlandsporten. Det er lange køer og vi bistår med dirigering.,2023-09-29T16:28:46.31111+00:00,
239x24,Innlandet Politidistrikt,203,Trafikk,Stange,239x24-1,Bobilen har kommet seg inn på en nødlomme og E6 er helt åpen for trafikk igjen. Fortsatte lange køer i nordgående kjøreretning. Kjør forsiktig.,2023-09-29T16:49:05.7852209+00:00,
23zt3k,Øst Politidistrikt,202,Ulykke,Nes,23zt3k-0,"E16 Kongsvingervegen, trafikkulykke 2 biler kollidert med en person i hver av bilene - har tatt seg ut selv. Ytterligere en bil er skadet, da den kjørte til siden for å unngå sammenstøt. Nødetatene er på vei mot stedet. Må forvente redusert fremkommelighet. ",2023-09-29T16:01:07.1933523+00:00,
23zt3k,Øst Politidistrikt,202,Ulykke,Nes,23zt3k-1,Nødetatene på stedet. Er en påkjørsel bakfra. Begge førerne undersøkes av helsepersonell. Redusert fremkommelighet - trafikken kan passere stedet i et kjørefelt.,2023-09-29T16:24:11.4433596+00:00,
23zt3k,Øst Politidistrikt,202,Ulykke,Nes,23zt3k-2,Begge førere kjørt til legevakt for kontroll.,2023-09-29T16:56:12.2427084+00:00,
23zt3k,Øst Politidistrikt,202,Ulykke,Nes,23zt3k-3,Begge bilene berget og politiet oppretter sak.,2023-09-29T17:20:44.4635206+00:00,
23lp39,Sør-Øst Politidistrikt,204,Trafikk,Notodden,23lp39-0,17:15 Patruljen kontrollerte en mannlig bilist i 50-åra. Han hadde ikke gyldig førerkort og blir anmeldt.,2023-09-29T15:26:50.364446+00:00,
236l3c,Sør-Øst Politidistrikt,204,Ulykke,Tønsberg,236l3c-0,16:57 Nødetatene på vei etter melding om utforkjøring på Barkåker. En bil ligger på taket. Sjåføren er ute av bilen og er ved bevissthet. Oppdateres.,2023-09-29T15:01:41.6327067+00:00,
236l3c,Sør-Øst Politidistrikt,204,Ulykke,Tønsberg,236l3c-1,Nødetatene er fremme på stedet. Kun én person i bilen. Han blir tilsett av ambulansepersonell. Ukjent skadegrad. Politiet dirigerer trafikken  og undersøker hendelsesforløpet.,2023-09-29T15:18:13.0191027+00:00,
236l3c,Sør-Øst Politidistrikt,204,Ulykke,Tønsberg,236l3c-2,Nødetatene er ferdige på stedet og bilen er fjernet. Sak opprettes.,2023-09-29T15:47:08.1745732+00:00,
23wh4s,Sør-Øst Politidistrikt,204,Ulykke,Flå,23wh4s-0,"16:10 Nødetatene på vei etter melding om utforkjøring, én bil involvert. Skjedd like vest for Flå sentrum. Trolig ikke personskade. Bilen er ute av veien.",2023-09-29T14:29:01.8810986+00:00,
23wh4s,Sør-Øst Politidistrikt,204,Ulykke,Flå,23wh4s-1,Politiet er ferdige på stedet. Sjåføren er en mann i 70-åra. Han er tilsett av ambulansepersonell og er uskadd. Sak opprettes og det er besluttet førerkortbeslag. Bilen er fjernet.,2023-09-29T15:31:04.4987735+00:00,
23hc44,Øst Politidistrikt,202,Ulykke,Lillestrøm,23hc44-0,"Bryggeriveien Hagan, person skadet i arbeidsulykke pågår livreddende førstehjelp. Nødetatene på vei mot stedet.",2023-09-29T14:26:15.4444542+00:00,
23hc44,Øst Politidistrikt,202,Ulykke,Lillestrøm,23hc44-1,Mann som trolig har falt fra planet på en lastebil. Nødetatene jobber med livreddende førstehjelp på stedet. Oppdateres.,2023-09-29T14:40:39.7918039+00:00,
23hc44,Øst Politidistrikt,202,Ulykke,Lillestrøm,23hc44-2,"Mannlig sjåfør i 50 årene fra Latvia, har falt av lasteplanet etter å ha levert varer på Ringnes Bryggeri. Helsepersonell gav livreddende førstehjelp på stedet, uten at man klarte å redde livet. Pårørende er ikke varslet. Politiet oppretter sak.",2023-09-29T15:15:29.1845469+00:00,
23hc44,Øst Politidistrikt,202,Ulykke,Lillestrøm,23hc44-3,Mannen falt trolig ned fra lasteplanet som følge av et illebefinnende.,2023-09-29T16:11:25.2445423+00:00,
23484k,Agder Politidistrikt,205,Trafikk,Kristiansand,23484k-0,"Kl 1557. Melding om trafikkuhell på E39 v/Meieribakken. Ingen personskade. Bilene skal ha kommet seg ut av veien, men mye trafikk på E39 nå. Totalt 3 biler involvert. ",2023-09-29T14:02:43.9899458+00:00,
23484k,Agder Politidistrikt,205,Trafikk,Kristiansand,23484k-1,Ingen utrykning fra politiets side. Ansees som en ren forsikringssak.,2023-09-29T15:01:10.6052532+00:00,
23s55s,Sør-Øst Politidistrikt,204,Trafikk,Drammen,23s55s-0,15:50 UP har hatt fartskontroll i 60-sonen. Resultat: tre forenklede forlegg og en anmeldelse. Vedkommende som ble anmeldt ønsket ikke å vedta forenklet forelegg.,2023-09-29T13:59:49.629864+00:00,
23f25c,Sør-Øst Politidistrikt,204,Trafikk,Vinje,23f25c-0,15:30 Patruljen har hatt promillekontroll ved Møsvatn. 10 bilførere og to båtførere kontrollert. Alle var edru.,2023-09-29T13:43:59.6118878+00:00,
2315rk,Sør-Øst Politidistrikt,204,Ulykke,Ringerike,2315rk-0,"14:45 Nødetatene er på stedet etter melding om sammenstøt mellom syklist og bil. Syklisten er en ung jente, hun er våken og bevisst. Trafikken går greit forbi ulykkesstedet. Politiet undersøker omstendighetene og tar i mot forklaring fra vitner og involverte.",2023-09-29T13:10:21.1384436+00:00,
2315rk,Sør-Øst Politidistrikt,204,Ulykke,Ringerike,2315rk-1,Nødetatene er ferdige på stedet. Ingen personskade. Fremstår som et hendelig uhell. Løses som en forsikringssak.,2023-09-29T13:26:54.4984999+00:00,
23qw54,Sør-Øst Politidistrikt,204,Ulykke,Drangedal,23qw54-0,14:10 Nødetater rykker ut til trafikkulykke. Påkjørsel bakfra. To biler og 6 personer involvert. Store materielle skader. Alle involverte er våkne og det virker ikke som noen er alvorlig skadet. Trafikken går forbi stedet. Oppdateres.,2023-09-29T12:18:29.8563663+00:00,
23qw54,Sør-Øst Politidistrikt,204,Ulykke,Drangedal,23qw54-1,Nødetatene er fremme på stedet. Hendelsen har skjedd i forbindelse med nedbremsing før innsnevring av veibanen ved en bru. Ingen fremstår alvorlig skadet. Mye kø retning Kragerø. Politiet dirigerer trafikk og undersøker omstendighetene.,2023-09-29T13:03:39.6147884+00:00,
23qw54,Sør-Øst Politidistrikt,204,Ulykke,Drangedal,23qw54-2,Nødetatene er ferdige på stedet. Bilene er fjernet og trafikken har begynt å løse seg opp. Ikke mistanke om rus. Sak opprettes.,2023-09-29T14:33:09.4602575+00:00,
23bs6k,Vest Politidistrikt,207,Trafikk,Askøy,23bs6k-0,kl 1307: Meldt om trafikkuhell. Barn påkøyrt av bil. Ingen alvorlege skadar. Barnet køyrd legevakt for sjekk. Politiet undersøkjer forholdet nærare.,2023-09-29T12:00:21.5837119+00:00,
23n676,Vest Politidistrikt,207,Brann,Bergen,23n676-0,kl 1346: meldt om brann i ein el-sparkesykkel. Er utandørs. Politi og brann på veg fram.,2023-09-29T11:50:23.3013357+00:00,
23mk6c,Trøndelag Politidistrikt,209,Trafikk,Ørland,23mk6c-0,Politiet har stoppet en bil der det er mistanke på at fører har kjørt i ruspåvirket tilstand.  Politiet har sikret spor og oppretter anm.,2023-09-29T11:50:11.6147256+00:00,
238g7r,Troms Politidistrikt,211,Andre hendelser,Tromsø,238g7r-0,"patrulje rykket ut på melding om droneflygning ved Telegrafbukta, Tromsøya. Dette er innenfor forbudssonen til Tromsø lufthavn. Dronepilot lokalisert, drone parkert og videre undersøkelser utføres på stedet. ",2023-09-29T11:46:01.5513976+00:00,
238g7r,Troms Politidistrikt,211,Andre hendelser,Tromsø,238g7r-1,Sak på ulovlig droneflyging opprettet og dronen beslaglagt.,2023-09-29T18:23:41.6064206+00:00,
23xb74,Trøndelag Politidistrikt,209,Ro og orden,Trondheim,23xb74-0,"Politiet rykker ut til slåsskamp ved Vår Frues Kirke.  Flere personer involvert, samt en hund.",2023-09-29T11:33:14.9727007+00:00,
23xb74,Trøndelag Politidistrikt,209,Ro og orden,Trondheim,23xb74-1,Slåsskampen er opphørt og partene har ordnet opp.  Det var fin stemning når politiet kom til stedet.,2023-09-29T11:40:01.6252297+00:00,
23k77k,Sør-Øst Politidistrikt,204,Trafikk,Drammen,23k77k-0,"UP har hatt adferdskontroll. 
16 har fått forenkla forelegg for mobilbruk under kjøring og en ble anmeldt (ønsket ikke vedta forelegg) og en fikk gebyr for manglende bruk av bilbelte.",2023-09-29T11:33:03.7746541+00:00,
23548q,Trøndelag Politidistrikt,209,Andre hendelser,Trondheim,23548q-0,Flere butikker i Midtbyn`n har blitt utsatt for en butikk tyv.  Vedkommende er nå tatt pågrepet av politiet.  Vedkommende blir tatt med til Trondheim politistasjon for videre etterforskning.,2023-09-29T11:30:37.9147578+00:00,
23v18c,Innlandet Politidistrikt,203,Trafikk,Øyer,23v18c-0,"Kl. 1319: Meldt om trafikkulykke på E6 ca. 1,5 km sør for Øyertunellen, nordgående felt. Enslig personbil kjørt i autovern. Fører alene i bilen. Uavklart skadeomfang. Nødetater på stedet, det er noe redusert fremkommelighet. Oppdateres.",2023-09-29T11:30:26.5187768+00:00,
23v18c,Innlandet Politidistrikt,203,Trafikk,Øyer,23v18c-1,E6 Øyer. Fører fraktes legevakt for sjekk. Bilen skal ha vært i kontakt med en annen bil i forkant i forbindelse med forbikjøring. Bilen er berget og vegen åpnet. Sak opprettes.,2023-09-29T12:27:30.1392149+00:00,
23gz8r,Innlandet Politidistrikt,203,Tyveri,Hamar,23gz8r-0,CC Stadion kl. 1154: melding til politiet om tyveri av et bankkort fra en eldre privatperson. Politiet til stedet. Det ble kl. 1222 pågrepet to personer for ugjerningen. Disse to settes i sammenheng med tyveriet fra Gjøvikregionen International School i går. ,2023-09-29T11:27:43.0728389+00:00,
23gz8r,Innlandet Politidistrikt,203,Tyveri,Hamar,23gz8r-1,Politiet har også kontroll på aktuelt kjøretøy. Sakene etterforskes videre.,2023-09-29T11:28:04.9878197+00:00,
23gz8r,Innlandet Politidistrikt,203,Tyveri,Hamar,23gz8r-2,Kl. 1545: Det er pågrepet tre personer på Gjøvik som settes i forbindelse med nevnte saker på Hamar og Gjøvik i går.,2023-09-29T15:51:24.4827558+00:00,
233v84,Innlandet Politidistrikt,203,Trafikk,Etnedal,233v84-0,Kl. 1313: UP-patrulje avsluttet trafikkontroll langs fv. 33 Tonsåslinna. Utstedt 30 forenklede forelegg for hastighetsovertredelser. Høyeste hastighet 115 km/t i skiltet 80-sone. ,2023-09-29T11:18:34.4848748+00:00,
