parent_id,district,districtId,category,municipality,message_id,text,createdOn,updatedOn
23xcfx,Agder Politidistrikt,205,Brann,Arendal,23xcfx-2,"Brannvesen skal ha slått ned flammene, fremdeles røyk på adressen.",2023-11-06T06:49:05.0692542+00:00,
23xcfx,Agder Politidistrikt,205,Brann,Arendal,23xcfx-3,Brannvesen har nå gått gjennom bygget det brant i uten å finne personer inne. En person er evakuert ut fra nabobygg grunnet røyk. Ikke så langt meldt om at noen har kommet til skade.,2023-11-06T06:59:24.2305326+00:00,
23xcfx,Agder Politidistrikt,205,Brann,Arendal,23xcfx-4,Politiet har avsluttet på stedet. Brannvesen blir igjen for etterslokking. Sak opprettes. Brannårsak er så langt ukjent.,2023-11-06T07:43:18.2369455+00:00,
23k7f9,Øst Politidistrikt,202,Trafikk,Lillestrøm,23k7f9-0,"Mld om trafikkulykke på E6 rett før avkjøring Hvam i retning nord. 2 biler involvert, én person i hver bil. Nødetatene på stedet.",2023-11-06T06:19:18.2862247+00:00,
23k7f9,Øst Politidistrikt,202,Trafikk,Lillestrøm,23k7f9-1,"Ingen alvorlig personskade, kun materielle skader. Trafikken flyter forbi ulykkesstedet.",2023-11-06T06:28:32.7711766+00:00,
23k7f9,Øst Politidistrikt,202,Trafikk,Lillestrøm,23k7f9-2,Nødetatene ferdige på stedet. Trafikken går som normalt igjen. En med ambulanse til sjekk med nakkesmerter. Fører som var skyld i ulykken har fått førerkortet beslaglagt.,2023-11-06T07:21:03.2637143+00:00,
2354fq,Trøndelag Politidistrikt,209,Trafikk,Malvik,2354fq-0,E6 Stavsjøfjelltunnelen stengt i begge retninger pga. kjøretøystans. Mye kø.,2023-11-06T06:13:14.4763429+00:00,
2354fq,Trøndelag Politidistrikt,209,Trafikk,Malvik,2354fq-1,Problemet på E6 er løst. Vegen er nå åpen igjen.,2023-11-06T06:40:26.0945301+00:00,
23v1g3,Vest Politidistrikt,207,Innbrudd,Bergen,23v1g3-0,Klokken 0549. Vaktselskap meldt om innbrudd i bar. Video fra stedet viser mann som tok med seg kassen. Politiet søker etter gjerningsperson.,2023-11-06T05:13:00.4944271+00:00,
23ggjs,Trøndelag Politidistrikt,209,Ulykke,Åfjord,23ggjs-0,Melding om trafikkulykke med to kjøretøy involvert på FV715 Austdalsveien like nord for kommunegrensa til Åfjord. Muligens 4 personer til sammen. En person klager over smerter i en arm. Nødetatene på vei. Oppdatteres.  ,2023-11-06T05:04:42.0640492+00:00,
23ggjs,Trøndelag Politidistrikt,209,Ulykke,Åfjord,23ggjs-1,Veien skal være stengt i begge retninger VTS varslet.,2023-11-06T05:06:43.8456877+00:00,
23ggjs,Trøndelag Politidistrikt,209,Ulykke,Åfjord,23ggjs-2,Det meldes om glatt veibane på stedet.,2023-11-06T05:09:31.768119+00:00,
23ggjs,Trøndelag Politidistrikt,209,Ulykke,Åfjord,23ggjs-3,"Vegen er åpen på stedet. 2 biler og 4 personer involvert. En passasjer kjørt til helsesjekk. Begge bilene kjørte i samme kjøreretning. Bil 1 fikk sleng og havnet i grøfta. Bil 2 kom bak, bremset og skled dermed også i grøfta.",2023-11-06T07:04:57.1776099+00:00,
23ggjs,Trøndelag Politidistrikt,209,Ulykke,Åfjord,23ggjs-4,Ikke førerkortbeslag. Politiet oppretter sak.,2023-11-06T07:05:49.8710541+00:00,
23rrg9,Vest Politidistrikt,207,Innbrudd,Bergen,23rrg9-0,Klokken 0504. Knust vindu i butikk. Vekter fra butikken så på overvåkningsbilder at noen har vært inne i butikken. Politiet har gått gjennom bygget. Ingen personer inne.,2023-11-06T04:35:07.2779104+00:00,
23dnhq,Innlandet Politidistrikt,203,Dyr,Ringsaker,23dnhq-0,"Politiet har fått flere henvendelser fra folk som mener de har sett en ulv i Brumunddal sentrum. Observasjonene skal ha vært litt over kl 0200 i natt. Politiet har søkt i området, men ikke sett noe dyr. ",2023-11-06T04:34:11.8808976+00:00,
230jh3,Sør-Øst Politidistrikt,204,Brann,Porsgrunn,230jh3-0,05:28 Melding fra en innringer som sier det brenner i et hus. Nødetatene på vei. Oppdateres når vi har mer. ,2023-11-06T04:30:34.3287441+00:00,
230jh3,Sør-Øst Politidistrikt,204,Brann,Porsgrunn,230jh3-1,Politiet fremme. Det er både røyk og flammer. Brannvesenet har fått ut en mann fra adressen. Det er kun 1 registret på adressen.,2023-11-06T04:38:22.4149097+00:00,
230jh3,Sør-Øst Politidistrikt,204,Brann,Porsgrunn,230jh3-2,Brannen er under kontroll. Vedkommende som brannvesenet fikk ut får tilsyn av ambulansen.,2023-11-06T04:39:23.519389+00:00,
230jh3,Sør-Øst Politidistrikt,204,Brann,Porsgrunn,230jh3-3,Personen som ble tatt ut fra huset er død.  Livet sto ikke til å redde. Pårørende har kommet til stedet og blitt varslet om dødsfallet. Det var en mann i 80 årene.,2023-11-06T05:13:24.2051049+00:00,
23nfhh,Øst Politidistrikt,202,Dyr,Halden,23nfhh-0,"Kl 0500. Flere meldere om en elg på E6 ca 300 m nord for Svinesundparken, avkjøring 2. Veksler mellom sørgående og nordgående retning. Viltnemd og politi på vei til stedet. Veifarende bes være varsom.",2023-11-06T04:26:05.445146+00:00,
23nfhh,Øst Politidistrikt,202,Dyr,Halden,23nfhh-1,Det kommer fortsatt nye observasjoner på elgen på E6. Politi og viltnemda er straks på stedet.,2023-11-06T04:41:55.2442288+00:00,
23nfhh,Øst Politidistrikt,202,Dyr,Halden,23nfhh-2,Viltnemda har avlivet elgen da den ikke kom seg vekk fra høyhastighetsveien noe som medførte flere nestenulykker.,2023-11-06T05:05:34.4219663+00:00,
239bjx,Vest Politidistrikt,207,Innbrudd,Bergen,239bjx-0,Klokken 0420. Politiet kommet over knust vindu på Birkebeinersenteret. Spor på stedet tyder på at det har vært folk inne. Politiet har varslet innehaver. ,2023-11-06T04:18:23.5797261+00:00,
23z6j9,Vest Politidistrikt,207,Innbrudd,Bergen,23z6j9-0,Klokken 0349 ble det meldt om innbrudd på gatekjøkken i Stølegaten.  Vaktselskap som så dette på videokamera. Politiet rykket ut til stedet. Der var et vindu knust og en del inventar romstert med. Gjerningsperson var forsvunnet før politiet ankom. ,2023-11-06T04:10:14.8060276+00:00,
23z6j9,Vest Politidistrikt,207,Innbrudd,Bergen,23z6j9-1,Politiet oppretter sak.,2023-11-06T04:11:35.2941415+00:00,
23l3jq,Vest Politidistrikt,207,Skadeverk,Bergen,23l3jq-0,"Klokken 0111 fikk politiet melding via vaktselskap om innbrudd på adresse i Sandviksbodene. Politiet på stedet fant et knust vindu i dør. Ikke meldt om noe som er stjålet. Uvisst om noen har kommet seg inn på adressen, eller kun snakk om skadeverk. ",2023-11-06T03:56:39.8211289+00:00,
2360k3,Vest Politidistrikt,207,Voldshendelse,Bergen,2360k3-0,Klokken 0311 fikk politiet melding via vaktselskap om overfall på ansatt i kiosk.  Den ansatte ble tatt kvelertak på av kunde. Politiet fikk kontroll på gjerningsmann. Han er avhørt på stedet og bortvist. Politiet oppretter sak.,2023-11-06T03:34:35.5922373+00:00,
23wzkh,Finnmark Politidistrikt,212,Trafikk,Nesseby,23wzkh-0,": kl. 0200: melding om en personbil som har kjørt av veien på E6 v/Byluft. Bilen ligger på siden. Fører alene i bilen. Tilsynelatende uskadd, men blir sjekket av helse. Ingen sak opprettes fra politiet. ",2023-11-06T02:14:43.164449+00:00,
23htkx,Øst Politidistrikt,202,Tyveri,Lillestrøm,23htkx-0,00:13 Politipatrulje stanset varebil fullastet med blant annet kobberledninger. Ingen av de tre mennene i bilen hadde noen forklaring på hvor dette stammet fra. Tre menn pågrepet og godset m/bilen tauet inn for beslag.,2023-11-06T01:24:08.0769421+00:00,
234qk9,Agder Politidistrikt,205,Ro og orden,Lyngdal,234qk9-0,Politipatrulje har vært på privat adresse og gitt pålegg om å dempe høy musikk.,2023-11-06T00:35:17.2356176+00:00,
23smlq,Sør-Øst Politidistrikt,204,Trafikk,Tønsberg,23smlq-0,22:17 UP har hatt kontroll. 4 forelegg pga hastighet. Høyeste var 95 km/t i 70 sona. En kvinne anmeldt for ruset kjøring. Blodprøve tatt og sak opprettet. Beslag av førerkort hos føreren vi mistenker for ruskjøring. Dette var en kvinne i 30 årene fra Sandefjord. ,2023-11-06T00:19:46.2498904+00:00,
23fhl3,Øst Politidistrikt,202,Brann,Sarpsborg,23fhl3-0,"Kl 00:28. Melding om brann på terrasse med spredning til takkonstruksjonen, Sandesund terrasse. Ikke synlige flammer men en del røyk. Brannvesenet er i innsats. Ikke meldt om personskader. Bygningen er en enebolig.",2023-11-05T23:52:28.1347151+00:00,
23fhl3,Øst Politidistrikt,202,Brann,Sarpsborg,23fhl3-1,"Brannen slukket. Familie på 4 har fått tildelt et alternativt opphold i natt. Brannårsaken er ukjent, men skal ha startet på terrassen.",2023-11-06T00:17:22.652783+00:00,
231dlh,Trøndelag Politidistrikt,209,Ulykke,Melhus,231dlh-0,Melding om singelulykke i Fremovegen. Bilfører som har kjørt i bergveggen. Fører er bevisst og klager på smerter i skulder. Airbagger er ikke utløst. Ambulanse og politi på vei. Oppdatteres.,2023-11-05T23:47:37.2609974+00:00,
231dlh,Trøndelag Politidistrikt,209,Ulykke,Melhus,231dlh-1,Ambulanse tar med bilfører for en helsesjekk. Ikke mistanke om ruskjøring. Politiet oppretter sak.,2023-11-06T00:43:03.2864331+00:00,
23q9mx,Agder Politidistrikt,205,Trafikk,Kristiansand,23q9mx-0,Melding om trafikkuhell. En personbil har kjørt ut ved avkjøringsrampe vestgående retning v/ Vollevannet. En person i bilen. Det er ikke meldt om alvorlig personskade. Politipatrulje er på stedet.,2023-11-05T22:43:45.2049668+00:00,
23q9mx,Agder Politidistrikt,205,Trafikk,Kristiansand,23q9mx-1,Fører er tilsett av helse. Fremstår ikke skadet.,2023-11-05T23:00:44.3415742+00:00,
23q9mx,Agder Politidistrikt,205,Trafikk,Kristiansand,23q9mx-2,Trafikken går som normalt på stedet. Bilberging er rekvirert.,2023-11-05T23:06:08.8964425+00:00,
23b6m9,Sør-Øst Politidistrikt,204,Ulykke,Drammen,23b6m9-0,Kl. 22:05 - Professor Smiths Alle - Nødetater er på vei til stedet etter melding om trafikkulykke. En fotgjenger skal være påkjørt av en bil. Fotgjengeren er oppegående etter hendelsen. Oppdateres når nødetater er fremme på stedet ,2023-11-05T21:11:57.9832452+00:00,
23b6m9,Sør-Øst Politidistrikt,204,Ulykke,Drammen,23b6m9-1,Nødetater er på stedet. Fotgjenger tilsees av ambulanse. Politiet undersøker hendelsesforløp.,2023-11-05T21:27:17.2541565+00:00,
23b6m9,Sør-Øst Politidistrikt,204,Ulykke,Drammen,23b6m9-2,En bilist har vært uoppmerksom og truffet fotgjengeren i lav hastighet. Sak opprettet og førerkortbeslag.,2023-11-06T00:17:24.3343871+00:00,
238xnh,Øst Politidistrikt,202,Trafikk,Eidsvoll,238xnh-0,"Patrulje stanset bil for kontroll grunnet vinglete kjøring på E6 ved Nebbenes. Fører av bil, mann i 20-årene fra Drammen, fremstod påvirket. Nødvendige prøver tatt, og førerkort tatt i beslag. Patruljen oppretter anmeldelse på forholdet.",2023-11-05T20:23:03.478431+00:00,
23xsnx,Vest Politidistrikt,207,Ulykke,Alver,23xsnx-0,"Fonnes, FV 565 Austrheimsvegen, singelulykke, bil har kjørt av veien, nødetatene er på vei mot stedet. ",2023-11-05T19:57:25.2934634+00:00,
23xsnx,Vest Politidistrikt,207,Ulykke,Alver,23xsnx-1,Denne meldingen har blitt trukket.,2023-11-05T20:16:01.471874+00:00,
23xsnx,Vest Politidistrikt,207,Ulykke,Alver,23xsnx-2,Fører fraktes i amb til HUS.,2023-11-05T20:20:12.524265+00:00,
23xsnx,Vest Politidistrikt,207,Ulykke,Alver,23xsnx-3,Ingen mistanke om kjøring i ruspåvirket tilstand.  En del skader i front på kjøretøyet. Bilberger er bestilt. Manuell dirigering på stedet.,2023-11-05T21:04:49.2649262+00:00,
23kpn9,Sør-Øst Politidistrikt,204,Ro og orden,Sandefjord,23kpn9-0,"kl 19:56 Politiet rykket ut til et utested etter melding om en utagerende gjest på stedet. Vedkommende, mann i 40 årene ble anmeldt for ordensforstyrrelse og bortvist fra stedet. ",2023-11-05T19:32:52.3101981+00:00,
235lpq,Sør-Øst Politidistrikt,204,Trafikk,Holmestrand,235lpq-0,"Kl 18:15 - UP har i løpet av kvelden avholdt trafikkontroll i Hvittingfossveien, FV315. Fartsgrense på sted for kontroll er 70 km/t. 5 fikk forenklet forlegg for å ha kjørt for fort. Høyeste hastighet var 94 km/t. ",2023-11-05T19:20:24.5112904+00:00,
23vgp2,Sør-Øst Politidistrikt,204,Tyveri,Sandefjord,23vgp2-0,Kl 18:10 - Høyjordveien - Politiet har vært ved en bolig og gjennomført åstedsundersøkelse etter melding om at noen i løpet av helgen har brutt seg inn og stjålet smykker og sølvtøy. Politiet oppretter en sak på forholdet og har avsluttet på stedet.,2023-11-05T19:15:30.938132+00:00,
23gcph,Trøndelag Politidistrikt,209,Dyr,Steinkjer,23gcph-0,"En norsk elghund med refleksdekken har rømt fra eier, er chipet og halsbånd.  Lyder navnet Taiko.  Ring 02800 ved observasjon av hunden.",2023-11-05T17:47:34.1735764+00:00,
2338qx,Sør-Øst Politidistrikt,204,Voldshendelse,Notodden,2338qx-0,kl 17:29 - Politiet rykket ut til en søndagsåpen dagligvare etter melding om at en person hadde vært inne å ranet butikken. Politiet er på stedet og undersøker hendelsesforløpet. Ingen personer er fysisk skadet etter hendelsen.,2023-11-05T17:32:50.1398795+00:00,
2338qx,Sør-Øst Politidistrikt,204,Voldshendelse,Notodden,2338qx-1,kl 19:57 - Politiet har kontroll på en mindreårig gutt som mistenkes for forholdet. Vedkommende ble påtruffet i sentrum. Politiet jobber videre med å undersøke hendelsesforløp.,2023-11-05T19:05:58.5879803+00:00,
23r5q9,Øst Politidistrikt,202,Trafikk,Lillestrøm,23r5q9-0,Nødetatene på stedet etter melding om trafikkulykke. Ingen alvorlig skadet. Trafikken går sakte forbi ulykkesstedet. Bilberger på vei. ,2023-11-05T16:35:07.073638+00:00,
23r5q9,Øst Politidistrikt,202,Trafikk,Lillestrøm,23r5q9-1,"Veibanen delvis ryddet, men fortsatt kø på stedet.",2023-11-05T17:23:33.9627918+00:00,
23r5q9,Øst Politidistrikt,202,Trafikk,Lillestrøm,23r5q9-2,"Bilene er berget, men det henger igjen noe kø på strekningen. 2 involverte er kjørt til sjekk på legevakt. Antatt uskadd. Partene skriver skademelding.",2023-11-05T17:31:09.176117+00:00,
23c1qq,Innlandet Politidistrikt,203,Trafikk,Nord-Aurdal,23c1qq-0,kl. 17:30: UP har gjennomført ruskontroll langs E16. 71 kontrollerte - ingen reaksjoner.,2023-11-05T16:34:40.6906585+00:00,
23nwrh,Sør-Øst Politidistrikt,204,Skadeverk,Skien,23nwrh-0,Kl. 15:26 - Cort Adelersgate - Politiet har vært et forsamlingslokale etter melding fra vaktselskap om mulig innbrudd. På stedet er det revet ned utstyr til et musikkanlegg. Politiet oppretter sak og har avsluttet på stedet. ,2023-11-05T15:54:19.181874+00:00,
23znr9,Sør-Øst Politidistrikt,204,Tyveri,Larvik,23znr9-0,kl. 13:29 - Politiet har vært ved en ved et hyttefelt og gjennomført åstedsundersøkelse etter melding om innbrudd i 4 båter i opplag. Politiet oppretter sak og har avsluttet på stedet ,2023-11-05T14:51:28.6141812+00:00,
23lksp,Sør-Øst Politidistrikt,204,Trafikk,Drammen,23lksp-0,kl 14:12 - Drammensveien - UP kontrollerte en personbil ført av en mann i 30 årene etter at han ble målt til 71 km/t. Fartsgrense på sted for måling er 60 km/t. I tillegg mistenkes mannen for kjøring i alkoholpåvirket tilstand. ,2023-11-05T14:37:03.7019258+00:00,
23lksp,Sør-Øst Politidistrikt,204,Trafikk,Drammen,23lksp-1,Han ble fremstilt for prøvetaking og anmeldes for forholdene.,2023-11-05T14:37:16.9429274+00:00,
236gs2,Sør-Øst Politidistrikt,204,Ulykke,Kongsberg,236gs2-0,kl 15:12 - Nødetater er på vei til FV2777 Lågendalsveien etter melding om trafikkulykke. Enslig kjøretøy skal ha kjørt i autovern på stedet. Redusert fremkommelighet. En person involvert. Oppdateres når nødetater ankommer stedet ,2023-11-05T14:19:12.2793118+00:00,
236gs2,Sør-Øst Politidistrikt,204,Ulykke,Kongsberg,236gs2-1,Nødetatene er på stedet. En personbil står i autovern på en bro og sperrer et kjørefelt. Bilberger er på vei. Politi undersøker hendelsesforløp og bilfører tilsees av ambulanse. Veivakta er også på vei til stedet for å håndtere skader på autovern.,2023-11-05T14:32:37.4460899+00:00,
236gs2,Sør-Øst Politidistrikt,204,Ulykke,Kongsberg,236gs2-2,"Bilfører, mann i 40 årene ble kjørt til legevakta for sjekk.",2023-11-05T14:43:13.3718947+00:00,
236gs2,Sør-Øst Politidistrikt,204,Ulykke,Kongsberg,236gs2-3,"Bilen er berget, nødetater avslutter på stedet. Politiet oppretter en sak på forholdet.",2023-11-05T15:18:42.0167733+00:00,
23wbsh,Møre og Romsdal Politidistrikt,208,Trafikk,Rauma,23wbsh-0,"UP har gjennomført en fartskontroll i 60 sonen. 27 forenkla forelegg, høyeste hastighet 84 km/t. 1 gebyr for manglende bilbeltebruk.",2023-11-05T13:14:55.2376874+00:00,
23h7tx,Trøndelag Politidistrikt,209,Trafikk,Frøya,23h7tx-0,"Politiet har stanset en bil. Fører, mann i 40 åra,  mistenkes å kjøre i beruset tilstand. Patruljen kjører til helsehuset for bevissikring. Sak opprettes.",2023-11-05T12:59:38.2911807+00:00,
2344t9,Sør-Øst Politidistrikt,204,Brann,Larvik,2344t9-0,Kl. 1330. Det brenner i en gravemaskin ved avfallsanlegget på Grinda. Nødetatene er på vei. ,2023-11-05T12:36:18.9339233+00:00,
2344t9,Sør-Øst Politidistrikt,204,Brann,Larvik,2344t9-1,Brannen er slokket. Maskinfører tilsett av ambulanse etter å ha fått i seg røyk. Nødetater avslutter på stedet.,2023-11-05T14:05:06.923434+00:00,
23s0tp,Troms Politidistrikt,211,Ulykke,Kvænangen,23s0tp-0,"nødetatene rykker ut til trafikkulykke på E6, 60-sone Badderen. En personbil og en mindre varebil med totalt 6 personer involvert, derav 2 barn. Kollisjonen skal ha skjedd front mot front. Personskade på flere, fremstår innledningsvis som lettere skader. ",2023-11-05T12:33:46.5441031+00:00,
23s0tp,Troms Politidistrikt,211,Ulykke,Kvænangen,23s0tp-1,"Ambulanser og brannmannskaper på stedet. Uavklart skadegrad på flere involverte, luftambulanse rykker også ut.",2023-11-05T12:55:58.1722202+00:00,
23s0tp,Troms Politidistrikt,211,Ulykke,Kvænangen,23s0tp-2,"Luftambulanse er nå på stedet. Det var 2 personer i varebil, 4 i personbil. Trafikkdirigering pågår.",2023-11-05T13:27:03.4738664+00:00,
23s0tp,Troms Politidistrikt,211,Ulykke,Kvænangen,23s0tp-3,"Bilene er berget, og begge kjørebaner er nå åpnet for trafikk.",2023-11-05T14:45:17.1228594+00:00,
23fzv2,Nordland Politidistrikt,210,Trafikk,Rana,23fzv2-0,"Patruljen stanset en fører som mistenkes for kjøring i alkoholpåvirket tilstand. Fører anmeldes, bevissikring foretatt og førerkortet blir beslaglagt. ",2023-11-05T11:53:06.777685+00:00,
231vvh,Agder Politidistrikt,205,Trafikk,Grimstad,231vvh-0,Kl. 1241. Bil har mistet dekk på E18 retning vest. Politiet bistår på stedet. ,2023-11-05T11:52:29.8318026+00:00,
23qqvx,Agder Politidistrikt,205,Redning,Lindesnes,23qqvx-0,Kl. 1231. Melding om båt som driver ned Mandalselva med en person ombord. Båten tar inn vann. Driver nå mot Årøy. Nød etater på vei til stedet for å bistå. Oppdateres. ,2023-11-05T11:47:48.0489504+00:00,
23qqvx,Agder Politidistrikt,205,Redning,Lindesnes,23qqvx-1,Brannbåten er fremme ved båten og bistår.,2023-11-05T11:55:00.9495424+00:00,
23qqvx,Agder Politidistrikt,205,Redning,Lindesnes,23qqvx-2,Båt og mann brakt i land. Alt ok. Båten blir tatt opp. Nød etater avslutter.,2023-11-05T12:08:04.2904681+00:00,
23qqvx,Agder Politidistrikt,205,Redning,Lindesnes,23qqvx-3,Hendelsen skjedd når man skulle ut for å bistå med berging av en annen båt som drev. Ble motorstopp og begynte å drive nedover elva.,2023-11-05T12:14:51.4829084+00:00,
23qqvx,Agder Politidistrikt,205,Redning,Lindesnes,23qqvx-4,Brannbåten bistår med å berge den andre båten som driver i elva.,2023-11-05T12:16:56.4430518+00:00,
23qqvx,Agder Politidistrikt,205,Redning,Lindesnes,23qqvx-5,Båten ligger fortøyd inntil en brygge. Pga. høy vannstand og sterk strøm ønsket man å flytte båten for å hindre skader på brygga Denne båten har ikke drevet i elva. Båteier overtar ansvaret.,2023-11-05T12:43:39.9182851+00:00,
23bmv9,Nordland Politidistrikt,210,Trafikk,Bodø,23bmv9-0,"En tilhenger med båt på har løsnet fra kjøretøy. Henger står i autovern på stedet. Bilberger er bestilt, ingen har kommet til skade. Politiet er på stedet. ",2023-11-05T11:43:34.2082027+00:00,
23jwp4,Troms Politidistrikt,211,Trafikk,Nordreisa,23jwp4-0,"patrulje rykket ut til utforkjøring på E6 i Rotsund, personbil som var kjørt ut og veltet over på siden. Kun fører involvert, viste seg å være fysisk uskadd. Glatt føre på stedet.  Bilberging bestilt, sak opprettes og etterforskes. ",2023-11-05T11:23:50.4379389+00:00,
23mfw2,Sør-Øst Politidistrikt,204,Trafikk,Drammen,23mfw2-0,Kl. 1100: Utrykningspolitiet har hatt trafikkontroll med fokus på promille. 101 kontrollerte førere hvorpå en lavpromille ble registrert. Kjørt forsiktig og ta hensyn. ,2023-11-05T11:17:20.9786558+00:00,
2389wh,Agder Politidistrikt,205,Trafikk,Kristiansand,2389wh-0,En buss har fått stans ved Lund Torv. Redusert fremkommelighet. Politiet bistår på stedet. Mekaniker skal være på vei til stedet. ,2023-11-05T11:14:59.0639088+00:00,
2389wh,Agder Politidistrikt,205,Trafikk,Kristiansand,2389wh-1,Bussen har kommet seg inn på en busslomme. Trafikken går som normalt.,2023-11-05T11:24:16.0236586+00:00,
23x6xx,Sør-Øst Politidistrikt,204,Trafikk,Tønsberg,23x6xx-0,Kl. 1145.. En syklist ble påkjørt av en bil. Syklisten er tatt hånd av ambulansen og kjørt til sykehus for undersøkelser. Syklisten fremstår noe skadet. Politiet har vært på stedet og oppretter sak. ,2023-11-05T11:13:14.4386456+00:00,
23k3x8,Trøndelag Politidistrikt,209,Ro og orden,Trondheim,23k3x8-0,Politiet kjørte til en boenhet på Havstein etter melding om en aggressiv mann på en adresse. Mann i 50 åra som er godt kjent av Politiet fra før ble oppfattet som truende og ubehagelig. Mannen ble bortvist fra adressen i 24 timer og sak oppettes.,2023-11-05T11:09:42.1506848+00:00,
235xpl,Trøndelag Politidistrikt,209,Ro og orden,Trondheim,235xpl-0,Mann i 30 åra innbrakt i arrest pga brudd på pålegg om å ikke fjerne seg fra jernbanestasjonen. Lite samarbeidsvillig.,2023-11-05T11:02:08.1740424+00:00,
23txz2,Nordland Politidistrikt,210,Trafikk,Alstahaug,23txz2-0,Patruljen har gjennomført farts- og promillekontroll i 60-sonen. En reaksjon: forenklet forelegg for å ha kjørt i 76 km/t. ,2023-11-05T10:40:56.3002321+00:00,
23gtzh,Agder Politidistrikt,205,Trafikk,Arendal,23gtzh-0,"Kl 0935, UP stanset bilfører i promillekontroll på E18 ved Fevikmarka. Anmeldes for kjøring i beruset tilstand og førerkort tatt i beslag.",2023-11-05T10:39:44.038399+00:00,
232qzx,Agder Politidistrikt,205,Ro og orden,Kristiansand,232qzx-0,Kl. 1110. Melding om beruset mann som har sovnet på bussen og ikke vil forlate denne når han blir bedt om det. Politiet har vært på stedet. Mannen vekket opp og har forlatt bussen. Bussen kjører videre på sin rute. ,2023-11-05T10:37:05.7175677+00:00,
23rlz8,Agder Politidistrikt,205,Trafikk,Arendal,23rlz8-0,"UP har hatt trafikkontroll ved Harebakken. På FV410 Langsæveien. 
150 kontrollerte. 
1 er ilagt gebyr for å ikke ha med seg førerkort. ",2023-11-05T10:07:26.4776691+00:00,
23chp1,Møre og Romsdal Politidistrikt,208,Trafikk,Kristiansund,23chp1-0,"Patrulje har gjennomført promillekontroll ved Nordsundbrua. 32 kontrollerte, ingen reaksjoner. ",2023-11-05T09:58:54.0980417+00:00,
230d2f,Møre og Romsdal Politidistrikt,208,Trafikk,Kristiansund,230d2f-0,"Patrulje har gjennomført promillekontroll på Nordmørsveien. 56 kontrollerte, ingen reaksjoner. ",2023-11-05T09:23:10.1136063+00:00,
23n8hv,Agder Politidistrikt,205,Trafikk,Kristiansand,23n8hv-0,"Politiet har hatt promillekontroll på Toftelandsveien.
15 kontrollerte. Ingen reaksjoner. ",2023-11-05T09:10:53.3434323+00:00,
2395xr,Troms Politidistrikt,211,Trafikk,Tromsø,2395xr-0,"patruljer har gjennomført promillekontroll i Tromsdalen ved Ishavskatedralen. 165 bilførere ble kontrollert, ingen overtredelser avdekket.",2023-11-05T08:59:22.1868245+00:00,
23z28m,Finnmark Politidistrikt,212,Trafikk,Sør-Varanger,23z28m-0,Ifb med en promillekontroll på E6 ble en mann i begynnelsen av 40-årene siktet for å ha kjørt bil i alkoholpåvirket tilstand. Etterforsking iverksatt.,2023-11-05T08:32:25.1187939+00:00,
23z28m,Finnmark Politidistrikt,212,Trafikk,Sør-Varanger,23z28m-1,"I den samme kontrollen ble ytterligere 30 førere kontrollert, ingen reaksjoner på dem.",2023-11-05T10:50:48.3115411+00:00,
23lpj5,Møre og Romsdal Politidistrikt,208,Trafikk,Ålesund,23lpj5-0,"UP har gjennomført en promillekontroll. 52 kontrollerte, ingen reaksjoner.",2023-11-05T08:11:52.7693952+00:00,
236w02,Finnmark Politidistrikt,212,Trafikk,Sør-Varanger,236w02-0,"Politiet har hatt promillekontroll på fv 8810, 60 kontrollerte, ingen reaksjoner.",2023-11-05T07:56:47.9934003+00:00,
23ws0h,Vest Politidistrikt,207,Trafikk,Gloppen,23ws0h-0,"Trafikkulykke. 1 bil med 2 personar kjørt utanfor vegen. Står på eit jorde.
Truleg ikkje personskade, men førar fryktar at bilen triller vidare dersom bremsane sleppast. Naudetatane på veg. Er glatt på staden.",2023-11-05T06:04:27.0628896+00:00,
23hp0x,Sør-Øst Politidistrikt,204,Skadeverk,Drammen,23hp0x-0,"06:24 En mann ringte selv inn til politiet og fortalte at han hadde  knust flere ruter i en butikk. Patruljen var raskt på stedet og opplysningene stemte. Butikksjef varslet, og sørger for sikring av rutene. Oppretter sak. Mannen ble tatt hånd om av pat.",2023-11-05T05:38:12.2836108+00:00,
234k08,Sør-Øst Politidistrikt,204,Voldshendelse,Larvik,234k08-0,"01:58 i forbindelsen med et selskap, ble det noen uoverstemmelser. En kvinne i 30 årene ble slått av en mann i 50 årene. Fornærmede fikk litt skader som behandles av helse.  Mannen er pågrepet og kjørt arresten. ",2023-11-05T05:31:31.8803279+00:00,
234k08,Sør-Øst Politidistrikt,204,Voldshendelse,Larvik,234k08-1,Vi har ikke flere detaljer om hendelsesforløpet enda. De to involverte har en relasjon. Sak opprettet.,2023-11-05T05:31:55.0481569+00:00,
23sg1p,Finnmark Politidistrikt,212,Ro og orden,Alta,23sg1p-0,": kl. 0600: en person, mann i 30 årene, har lagt seg til å sove i en felles trappeoppgang i sentrum. Vedkommende bor ikke på adressen. Han er meget beruset. Politiet forsøker å bringe mannen hjem til egen bolig. ",2023-11-05T05:17:53.6745577+00:00,
23fc12,Innlandet Politidistrikt,203,Trafikk,Hamar,23fc12-0,Politiet fikk melding om mulig ruset fører. Fører kontrollert og blåste til over lovlig verdi. Fører fremstilt for bevissikring og førerkortet til fører er tatt i beslag. Fører er en mann i 20-åra. Sak opprettes. ,2023-11-05T05:12:38.4434223+00:00,
